year,category,sequence,shortname,circuit_name,rider,rider_name,team_name,bike_name,position,points,number,country,speed,time
2015,MotoGP,15,JPN,Motegi,2428,"Viñales, Maverick",Team SUZUKI ECSTAR,Suzuki,-1,0,25,ES,145.9,11 Laps
2015,MotoGP,15,JPN,Motegi,2562,"Baz, Loris",Forward Racing,Yamaha Forward,-1,0,76,FR,139.5,11 Laps
2015,MotoGP,15,JPN,Motegi,2158,"Iannone, Andrea",Ducati Team,Ducati,-1,0,29,IT,146.1,14 Laps
2015,MotoGP,15,JPN,Motegi,2464,"Petrucci, Danilo",Octo Pramac Racing,Ducati,-1,0,9,IT,145.7,16 Laps
2015,MotoGP,16,AUS,Phillip Island,2293,"Marquez, Marc",Repsol Honda Team,Honda,1,25,93,ES,177.6,40'33.849
2015,MotoGP,16,AUS,Phillip Island,2058,"Lorenzo, Jorge",Movistar Yamaha MotoGP,Yamaha,2,20,99,ES,177.6,+0.249
2015,MotoGP,16,AUS,Phillip Island,2158,"Iannone, Andrea",Ducati Team,Ducati,3,16,29,IT,177.5,+0.930
2015,MotoGP,16,AUS,Phillip Island,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,4,13,46,IT,177.5,+1.058
2015,MotoGP,16,AUS,Phillip Island,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,5,11,26,ES,177.2,+5.062
2015,MotoGP,16,AUS,Phillip Island,2428,"Viñales, Maverick",Team SUZUKI ECSTAR,Suzuki,6,10,25,ES,177.1,+6.800
2015,MotoGP,16,AUS,Phillip Island,2425,"Crutchlow, Cal",LCR Honda,Honda,7,9,35,GB,176.9,+9.375
2015,MotoGP,16,AUS,Phillip Island,2218,"Espargaro, Pol",Monster Yamaha Tech 3,Yamaha,8,8,44,ES,176.3,+18.401
2015,MotoGP,16,AUS,Phillip Island,2152,"Espargaro, Aleix",Team SUZUKI ECSTAR,Suzuki,9,7,41,ES,176.1,+20.039
2015,MotoGP,16,AUS,Phillip Island,2206,"Smith, Bradley",Monster Yamaha Tech 3,Yamaha,10,6,38,GB,176.1,+20.657
2015,MotoGP,16,AUS,Phillip Island,2288,"Redding, Scott","EG 0,0 Marc VDS",Honda,11,5,45,GB,176.0,+21.846
2015,MotoGP,16,AUS,Phillip Island,2464,"Petrucci, Danilo",Octo Pramac Racing,Ducati,12,4,9,IT,175.9,+22.840
2015,MotoGP,16,AUS,Phillip Island,2055,"Dovizioso, Andrea",Ducati Team,Ducati,13,3,4,IT,175.5,+29.168
2015,MotoGP,16,AUS,Phillip Island,2059,"Bautista, Alvaro",Aprilia Racing Team Gresini,Aprilia,14,2,19,ES,174.9,+37.244
2015,MotoGP,16,AUS,Phillip Island,2445,"Miller, Jack",LCR Honda,Honda,15,1,43,AU,174.7,+40.192
2015,MotoGP,16,AUS,Phillip Island,2052,"Barbera, Hector",Avintia Racing,Ducati,16,0,8,ES,174.1,+48.263
2015,MotoGP,16,AUS,Phillip Island,2383,"Hernandez, Yonny",Octo Pramac Racing,Ducati,17,0,68,CO,174.1,+48.572
2015,MotoGP,16,AUS,Phillip Island,2562,"Baz, Loris",Forward Racing,Yamaha Forward,18,0,76,FR,174.1,+48.677
2015,MotoGP,16,AUS,Phillip Island,2142,"Laverty, Eugene",Aspar MotoGP Team,Honda,19,0,50,IE,174.0,+50.201
2015,MotoGP,16,AUS,Phillip Island,2098,"Di Meglio, Mike",Avintia Racing,Ducati,20,0,63,FR,174.0,+50.262
2015,MotoGP,16,AUS,Phillip Island,2174,"Bradl, Stefan",Aprilia Racing Team Gresini,Aprilia,21,0,6,DE,174.0,+50.277
2015,MotoGP,16,AUS,Phillip Island,1944,"Elias, Toni",Forward Racing,Yamaha Forward,22,0,24,ES,171.9,+1'20.942
2015,MotoGP,16,AUS,Phillip Island,1931,"West, Anthony",AB Motoracing,Honda,23,0,13,AU,171.7,+1'23.454
2015,MotoGP,16,AUS,Phillip Island,2093,"Hayden, Nicky",Aspar MotoGP Team,Honda,-1,0,69,US,173.5,18 Laps
2015,MotoGP,16,AUS,Phillip Island,2402,"Cudlin, Damian",E-Motion IodaRacing Team,ART,-1,0,55,AU,107.8,18 Laps
2015,MotoGP,17,MAL,Sepang,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,1,25,26,ES,163.7,40'37.691
2015,MotoGP,17,MAL,Sepang,2058,"Lorenzo, Jorge",Movistar Yamaha MotoGP,Yamaha,2,20,99,ES,163.4,+3.612
2015,MotoGP,17,MAL,Sepang,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,3,16,46,IT,162.8,+13.724
2015,MotoGP,17,MAL,Sepang,2206,"Smith, Bradley",Monster Yamaha Tech 3,Yamaha,4,13,38,GB,162.1,+23.995
2015,MotoGP,17,MAL,Sepang,2425,"Crutchlow, Cal",LCR Honda,Honda,5,11,35,GB,161.8,+28.721
2015,MotoGP,17,MAL,Sepang,2464,"Petrucci, Danilo",Octo Pramac Racing,Ducati,6,10,9,IT,161.3,+36.372
2015,MotoGP,17,MAL,Sepang,2152,"Espargaro, Aleix",Team SUZUKI ECSTAR,Suzuki,7,9,41,ES,161.1,+39.290
2015,MotoGP,17,MAL,Sepang,2428,"Viñales, Maverick",Team SUZUKI ECSTAR,Suzuki,8,8,25,ES,161.1,+39.436
2015,MotoGP,17,MAL,Sepang,2218,"Espargaro, Pol",Monster Yamaha Tech 3,Yamaha,9,7,44,ES,160.9,+42.462
2015,MotoGP,17,MAL,Sepang,2174,"Bradl, Stefan",Aprilia Racing Team Gresini,Aprilia,10,6,6,DE,160.7,+44.601
2015,MotoGP,17,MAL,Sepang,2288,"Redding, Scott","EG 0,0 Marc VDS",Honda,11,5,45,GB,160.5,+47.690
2015,MotoGP,17,MAL,Sepang,2383,"Hernandez, Yonny",Octo Pramac Racing,Ducati,12,4,68,CO,160.2,+52.112
2015,MotoGP,17,MAL,Sepang,2052,"Barbera, Hector",Avintia Racing,Ducati,13,3,8,ES,160.2,+52.360
2015,MotoGP,17,MAL,Sepang,1944,"Elias, Toni",Forward Racing,Yamaha Forward,14,2,24,ES,160.1,+53.619
2015,MotoGP,17,MAL,Sepang,2059,"Bautista, Alvaro",Aprilia Racing Team Gresini,Aprilia,15,1,19,ES,160.1,+53.631
2015,MotoGP,17,MAL,Sepang,2093,"Hayden, Nicky",Aspar MotoGP Team,Honda,16,0,69,US,159.6,+1'01.431
2015,MotoGP,17,MAL,Sepang,2445,"Miller, Jack",LCR Honda,Honda,17,0,43,AU,159.6,+1'02.828
2015,MotoGP,17,MAL,Sepang,2098,"Di Meglio, Mike",Avintia Racing,Ducati,18,0,63,FR,159.4,+1'05.075
2015,MotoGP,17,MAL,Sepang,2142,"Laverty, Eugene",Aspar MotoGP Team,Honda,19,0,50,IE,159.1,+1'09.877
2015,MotoGP,17,MAL,Sepang,1931,"West, Anthony",AB Motoracing,Honda,20,0,13,AU,158.2,+1'24.749
2015,MotoGP,17,MAL,Sepang,2055,"Dovizioso, Andrea",Ducati Team,Ducati,-1,0,4,IT,162.1,10 Laps
2015,MotoGP,17,MAL,Sepang,2293,"Marquez, Marc",Repsol Honda Team,Honda,-1,0,93,ES,156.1,13 Laps
2015,MotoGP,17,MAL,Sepang,2562,"Baz, Loris",Forward Racing,Yamaha Forward,-1,0,76,FR,132.6,18 Laps
2015,MotoGP,17,MAL,Sepang,2158,"Iannone, Andrea",Ducati Team,Ducati,-1,0,29,IT,155.6,19 Laps
2015,MotoGP,17,MAL,Sepang,2402,"Cudlin, Damian",E-Motion IodaRacing Team,ART,-4,0,55,AU,,0 Lap
2015,MotoGP,18,VAL,Ricardo Tormo,2058,"Lorenzo, Jorge",Movistar Yamaha MotoGP,Yamaha,1,25,99,ES,156.7,45'59.364
2015,MotoGP,18,VAL,Ricardo Tormo,2293,"Marquez, Marc",Repsol Honda Team,Honda,2,20,93,ES,156.7,+0.263
2015,MotoGP,18,VAL,Ricardo Tormo,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,3,16,26,ES,156.7,+0.654
2015,MotoGP,18,VAL,Ricardo Tormo,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,4,13,46,IT,155.6,+19.789
2015,MotoGP,18,VAL,Ricardo Tormo,2218,"Espargaro, Pol",Monster Yamaha Tech 3,Yamaha,5,11,44,ES,155.2,+26.004
2015,MotoGP,18,VAL,Ricardo Tormo,2206,"Smith, Bradley",Monster Yamaha Tech 3,Yamaha,6,10,38,GB,155.1,+28.835
2015,MotoGP,18,VAL,Ricardo Tormo,2055,"Dovizioso, Andrea",Ducati Team,Ducati,7,9,4,IT,155.1,+28.886
2015,MotoGP,18,VAL,Ricardo Tormo,2152,"Espargaro, Aleix",Team SUZUKI ECSTAR,Suzuki,8,8,41,ES,154.8,+34.222
2015,MotoGP,18,VAL,Ricardo Tormo,2425,"Crutchlow, Cal",LCR Honda,Honda,9,7,35,GB,154.7,+35.924
2015,MotoGP,18,VAL,Ricardo Tormo,2464,"Petrucci, Danilo",Octo Pramac Racing,Ducati,10,6,9,IT,154.5,+39.579
2015,MotoGP,18,VAL,Ricardo Tormo,2428,"Viñales, Maverick",Team SUZUKI ECSTAR,Suzuki,11,5,25,ES,154.5,+39.746
2015,MotoGP,18,VAL,Ricardo Tormo,2107,"Pirro, Michele",Ducati Team,Ducati,12,4,51,IT,154.1,+47.053
2015,MotoGP,18,VAL,Ricardo Tormo,2383,"Hernandez, Yonny",Octo Pramac Racing,Ducati,13,3,68,CO,153.7,+54.081
2015,MotoGP,18,VAL,Ricardo Tormo,2059,"Bautista, Alvaro",Aprilia Racing Team Gresini,Aprilia,14,2,19,ES,153.6,+56.646
2015,MotoGP,18,VAL,Ricardo Tormo,2288,"Redding, Scott","EG 0,0 Marc VDS",Honda,15,1,45,GB,153.5,+57.278
2015,MotoGP,18,VAL,Ricardo Tormo,2052,"Barbera, Hector",Avintia Racing,Ducati,16,0,8,ES,153.5,+57.363
2015,MotoGP,18,VAL,Ricardo Tormo,2093,"Hayden, Nicky",Aspar MotoGP Team,Honda,17,0,69,US,153.4,+58.742
2015,MotoGP,18,VAL,Ricardo Tormo,2174,"Bradl, Stefan",Aprilia Racing Team Gresini,Aprilia,18,0,6,DE,153.4,+59.086
2015,MotoGP,18,VAL,Ricardo Tormo,2562,"Baz, Loris",Forward Racing,Yamaha Forward,19,0,76,FR,153.1,+1'04.339
2015,MotoGP,18,VAL,Ricardo Tormo,1944,"Elias, Toni",Forward Racing,Yamaha Forward,20,0,24,ES,153.1,+1'04.413
2015,MotoGP,18,VAL,Ricardo Tormo,2445,"Miller, Jack",LCR Honda,Honda,21,0,43,AU,153.1,+1'05.212
2015,MotoGP,18,VAL,Ricardo Tormo,1931,"West, Anthony",AB Motoracing,Honda,22,0,13,AU,151.9,+1'27.281
